item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
511145.b0036	511145.b3210	binding		f	f	181
511145.b0036	511145.b3230	binding		f	f	175
511145.b0036	511145.b3296	binding		f	f	156
511145.b0036	511145.b3297	binding		f	f	161
511145.b0036	511145.b3303	binding		f	f	155
511145.b0036	511145.b3311	binding		f	f	167
511145.b0037	511145.b0586	binding		f	f	352
511145.b0037	511145.b1094	binding		f	f	151
511145.b0037	511145.b1094	catalysis		t	t	151
511145.b0037	511145.b3846	binding		f	f	153
511145.b0037	511145.b1387	binding		f	f	266
511145.b0037	511145.b2341	binding		f	f	153
511145.b0038	511145.b1378	binding		f	f	217
511145.b0038	511145.b1387	reaction		t	t	159
511145.b0038	511145.b1387	reaction		t	f	159
511145.b0039	511145.b1387	reaction		f	f	179
511145.b0039	511145.b0036	binding		f	f	165
511145.b0039	511145.b0036	reaction		t	f	165
511145.b0039	511145.b0036	reaction		t	t	165
511145.b0039	511145.b0041	binding		f	f	191
511145.b0039	511145.b0042	binding		f	f	209
511145.b0039	511145.b0115	binding		f	f	161
511145.b0039	511145.b0727	binding		f	f	161
511145.b0039	511145.b0728	binding		f	f	165
511145.b0039	511145.b1014	binding		f	f	290
511145.b0039	511145.b1094	binding		f	f	152
511145.b0039	511145.b1094	reaction		f	f	152
511145.b0039	511145.b1094	reaction		t	f	152
511145.b0039	511145.b1094	reaction		t	t	152
511145.b0039	511145.b1378	binding		f	f	569
511145.b0039	511145.b1378	reaction		f	f	183
511145.b0039	511145.b1378	reaction		t	f	183
511145.b0039	511145.b1378	reaction		t	t	183
511145.b0039	511145.b1387	binding		f	f	438
511145.b0039	511145.b1387	reaction		t	f	237
511145.b0039	511145.b1387	reaction		t	t	237
511145.b0039	511145.b1393	binding		f	f	165
511145.b0039	511145.b1393	reaction		t	f	165
511145.b0039	511145.b1393	reaction		t	t	165
511145.b0039	511145.b1394	binding		f	f	165
511145.b0039	511145.b1394	reaction		t	f	165
511145.b0039	511145.b1394	reaction		t	t	165
511145.b0039	511145.b1395	binding		f	f	258
511145.b0039	511145.b1397	binding		f	f	171
511145.b0039	511145.b1697	binding		f	f	191
511145.b0039	511145.b1698	binding		f	f	209
511145.b0039	511145.b1732	reaction		t	f	169
511145.b0039	511145.b1732	reaction		t	t	169
511145.b0039	511145.b2224	binding		f	f	171
511145.b0039	511145.b2286	binding		f	f	303
511145.b0039	511145.b2286	reaction		f	f	303
511145.b0039	511145.b2286	reaction		t	f	303
511145.b0039	511145.b2286	reaction		t	t	303
511145.b0039	511145.b2287	binding		f	f	163
511145.b0039	511145.b2287	reaction		f	f	163
511145.b0039	511145.b2287	reaction		t	f	163
511145.b0039	511145.b2287	reaction		t	t	163
511145.b0039	511145.b2297	binding		f	f	245
511145.b0039	511145.b2341	binding		f	f	190
511145.b0039	511145.b2341	reaction		t	f	183
511145.b0039	511145.b2341	reaction		t	t	183
511145.b0039	511145.b2342	binding		f	f	171
511145.b0039	511145.b2463	binding		f	f	173
511145.b0039	511145.b2463	reaction		f	f	161
511145.b0039	511145.b2584	binding		f	f	432
511145.b0039	511145.b2769	binding		f	f	209
511145.b0039	511145.b2770	binding		f	f	191
511145.b0039	511145.b2836	binding		f	f	151
511145.b0039	511145.b2844	binding		f	f	171
511145.b0039	511145.b2919	binding		f	f	165
511145.b0039	511145.b2919	reaction		t	f	165
511145.b0039	511145.b2919	reaction		t	t	165
511145.b0039	511145.b3845	binding		f	f	171
511145.b0039	511145.b3846	binding		f	f	190
511145.b0039	511145.b3846	reaction		t	f	183
511145.b0039	511145.b3846	reaction		t	t	183
511145.b0041	511145.b1698	binding		f	f	272
511145.b0041	511145.b0039	binding		f	f	191
511145.b0041	511145.b0042	binding		f	f	272
511145.b0041	511145.b0042	catalysis		t	f	196
511145.b0041	511145.b0042	catalysis		t	t	196
511145.b0041	511145.b0042	reaction		f	f	196
511145.b0041	511145.b0042	reaction		t	f	196
511145.b0041	511145.b0042	reaction		t	t	196
511145.b0041	511145.b0044	binding		f	f	187
511145.b0041	511145.b0044	catalysis		t	f	196
511145.b0041	511145.b0221	binding		f	f	191
511145.b0041	511145.b1695	binding		f	f	191
511145.b0041	511145.b1698	catalysis		t	f	196
511145.b0041	511145.b1698	catalysis		t	t	196
511145.b0041	511145.b1698	reaction		f	f	196
511145.b0041	511145.b1698	reaction		t	f	196
511145.b0041	511145.b1698	reaction		t	t	196
511145.b0041	511145.b1700	binding		f	f	187
511145.b0041	511145.b1700	catalysis		t	f	196
511145.b0041	511145.b1748	binding		f	f	165
511145.b0041	511145.b2767	binding		f	f	187
511145.b0041	511145.b2767	catalysis		t	f	196
511145.b0041	511145.b2769	binding		f	f	272
511145.b0041	511145.b2769	catalysis		t	f	196
511145.b0041	511145.b2769	catalysis		t	t	196
511145.b0041	511145.b2769	reaction		f	f	196
511145.b0041	511145.b2769	reaction		t	f	196
511145.b0041	511145.b2769	reaction		t	t	196
511145.b0041	511145.b3073	binding		f	f	165
511145.b0041	511145.b3359	binding		f	f	165
511145.b0041	511145.b4187	binding		f	f	191
511145.b0042	511145.b2770	catalysis		t	t	196
511145.b0042	511145.b2770	reaction		t	f	196
511145.b0042	511145.b2770	binding		f	f	272
511145.b0042	511145.b2770	catalysis		t	f	196
511145.b0042	511145.b2770	reaction		f	f	196
511145.b0042	511145.b2770	reaction		t	t	196
511145.b0042	511145.b0039	binding		f	f	209
511145.b0042	511145.b0041	binding		f	f	272
511145.b0042	511145.b0041	catalysis		t	f	196
511145.b0042	511145.b0041	catalysis		t	t	196
511145.b0042	511145.b0041	reaction		f	f	196
511145.b0042	511145.b0041	reaction		t	f	196
511145.b0042	511145.b0041	reaction		t	t	196
511145.b0042	511145.b0044	binding		f	f	187
511145.b0042	511145.b0044	catalysis		t	f	196
511145.b0042	511145.b0221	binding		f	f	209
511145.b0042	511145.b3418	binding		f	f	190
511145.b0042	511145.b1695	binding		f	f	209
511145.b0042	511145.b1697	binding		f	f	272
511145.b0042	511145.b1697	catalysis		t	f	196
511145.b0042	511145.b1697	catalysis		t	t	196
511145.b0042	511145.b1697	reaction		f	f	196
511145.b0042	511145.b4187	binding		f	f	209
511145.b0042	511145.b1697	reaction		t	f	196
511145.b0042	511145.b1697	reaction		t	t	196
511145.b0042	511145.b1700	binding		f	f	187
511145.b0042	511145.b1700	catalysis		t	f	196
511145.b0042	511145.b2767	binding		f	f	187
511145.b0042	511145.b2767	catalysis		t	f	196
511145.b0043	511145.b3187	binding		f	f	165
511145.b0043	511145.b0421	binding		f	f	165
511145.b0043	511145.b3081	binding		f	f	152
511145.b0044	511145.b2769	catalysis		t	t	196
511145.b0044	511145.b0041	binding		f	f	187
511145.b0044	511145.b0041	catalysis		t	t	196
511145.b0044	511145.b0042	binding		f	f	187
511145.b0044	511145.b0042	catalysis		t	t	196
511145.b0044	511145.b1697	binding		f	f	187
511145.b0044	511145.b1697	catalysis		t	t	196
511145.b0044	511145.b1698	binding		f	f	187
511145.b0044	511145.b1698	catalysis		t	t	196
511145.b0044	511145.b2745	binding		f	f	163
511145.b0044	511145.b2769	binding		f	f	187
511145.b0044	511145.b2770	binding		f	f	187
511145.b0044	511145.b2770	catalysis		t	t	196
511145.b0046	511145.b1004	binding		f	f	153
511145.b0047	511145.b3357	binding		f	f	152
511145.b0047	511145.b2836	binding		f	f	187
511145.b0047	511145.b0375	binding		f	f	152
511145.b0047	511145.b1334	binding		f	f	152
511145.b0047	511145.b2163	binding		f	f	152
511145.b0048	511145.b3941	binding		f	f	181
511145.b0048	511145.b2315	binding		f	f	343
511145.b0048	511145.b2255	binding		f	f	199
511145.b0048	511145.b1606	binding		f	f	836
511145.b0048	511145.b3640	binding		f	f	187
511145.b0048	511145.b1238	binding		f	f	252
511145.b0048	511145.b2551	binding		f	f	388
511145.b0048	511145.b3288	binding		f	f	185
511145.b0048	511145.b2827	binding		f	f	528
511145.b0049	511145.b2927	binding		f	f	165
511145.b0049	511145.b0053	binding		f	f	159
511145.b0049	511145.b0318	activation	activation	f	f	205
511145.b0049	511145.b0318	binding		f	f	206
511145.b0049	511145.b0318	catalysis		t	f	201
511145.b0049	511145.b0318	reaction		f	f	187
511145.b0049	511145.b0318	reaction		t	f	187
511145.b0049	511145.b0318	reaction		t	t	187
511145.b0049	511145.b0349	catalysis		t	f	190
511145.b0049	511145.b0375	activation	activation	f	f	161
511145.b0049	511145.b0375	binding		f	f	161
511145.b0049	511145.b0375	ptmod		f	f	161
511145.b0049	511145.b0465	binding		f	f	200
511145.b0049	511145.b0465	catalysis		t	f	200
511145.b0049	511145.b0465	catalysis		t	t	200
511145.b0049	511145.b0465	reaction		f	f	200
511145.b0049	511145.b0465	reaction		t	f	200
511145.b0049	511145.b0465	reaction		t	t	200
511145.b0049	511145.b0473	binding		f	f	278
511145.b0049	511145.b0473	binding		t	f	167
511145.b0049	511145.b0473	binding		t	t	167
511145.b0049	511145.b0473	catalysis		t	f	229
511145.b0049	511145.b0473	catalysis		t	t	229
511145.b0049	511145.b0473	reaction		f	f	229
511145.b0049	511145.b0473	reaction		t	f	229
511145.b0049	511145.b0473	reaction		t	t	229
511145.b0049	511145.b0525	activation	activation	t	f	185
511145.b0049	511145.b0525	activation	activation	t	t	185
511145.b0049	511145.b0525	binding		f	f	185
511145.b0049	511145.b0525	catalysis		t	f	196
511145.b0049	511145.b0525	catalysis		t	t	196
511145.b0049	511145.b0525	reaction		f	f	185
511145.b0049	511145.b0525	reaction		t	f	196
511145.b0049	511145.b0525	reaction		t	t	196
511145.b0049	511145.b0686	catalysis		t	f	190
511145.b0049	511145.b0708	catalysis		t	t	177
511145.b0049	511145.b0708	inhibition	inhibition	t	t	173
511145.b0049	511145.b0797	binding		f	f	165
511145.b0049	511145.b0797	catalysis		t	f	165
511145.b0049	511145.b0797	catalysis		t	t	165
511145.b0049	511145.b0797	reaction		f	f	165
511145.b0049	511145.b0797	reaction		t	f	165
511145.b0049	511145.b0797	reaction		t	t	165
511145.b0049	511145.b1024	activation	activation	f	f	185
511145.b0049	511145.b1024	binding		f	f	181
511145.b0049	511145.b1024	ptmod		f	f	185
511145.b0049	511145.b1334	activation	activation	f	f	161
511145.b0049	511145.b1334	binding		f	f	161
511145.b0049	511145.b1334	ptmod		f	f	161
511145.b0049	511145.b1343	binding		f	f	165
511145.b0049	511145.b1343	catalysis		t	f	165
511145.b0049	511145.b1343	catalysis		t	t	165
511145.b0049	511145.b1343	reaction		f	f	165
511145.b0049	511145.b1343	reaction		t	f	165
511145.b0049	511145.b1343	reaction		t	t	165
511145.b0049	511145.b1411	activation	activation	f	f	175
511145.b0049	511145.b1779	binding		f	f	165
511145.b0049	511145.b2022	binding		f	f	223
511145.b0049	511145.b2032	activation	activation	f	f	163
511145.b0049	511145.b2032	ptmod		f	f	163
511145.b0049	511145.b2034	activation	activation	f	f	163
511145.b0049	511145.b2034	ptmod		f	f	163
511145.b0049	511145.b2044	activation	activation	f	f	163
511145.b0049	511145.b2044	ptmod		f	f	163
511145.b0049	511145.b2057	activation	activation	f	f	163
511145.b0049	511145.b2057	ptmod		f	f	163
511145.b0049	511145.b2072	binding		f	f	158
511145.b0049	511145.b2163	activation	activation	f	f	161
511145.b0049	511145.b2163	binding		f	f	161
511145.b0049	511145.b2163	ptmod		f	f	161
511145.b0049	511145.b2263	catalysis		t	f	190
511145.b0049	511145.b2275	activation	activation	f	f	185
511145.b0049	511145.b2275	binding		f	f	181
511145.b0049	511145.b2275	ptmod		f	f	185
511145.b0049	511145.b2400	binding		f	f	194
511145.b0049	511145.b2400	catalysis		t	f	194
511145.b0049	511145.b2400	catalysis		t	t	194
511145.b0049	511145.b2400	reaction		f	f	194
511145.b0049	511145.b2400	reaction		t	f	194
511145.b0049	511145.b2400	reaction		t	t	185
511145.b0049	511145.b2508	binding		f	f	177
511145.b0049	511145.b2549	activation	activation	f	f	185
511145.b0049	511145.b2549	binding		f	f	181
511145.b0049	511145.b2549	ptmod		f	f	185
511145.b0049	511145.b2576	binding		f	f	165
511145.b0049	511145.b2576	catalysis		t	f	165
511145.b0049	511145.b2576	catalysis		t	t	165
511145.b0049	511145.b2576	reaction		f	f	165
511145.b0049	511145.b2576	reaction		t	f	165
511145.b0049	511145.b2576	reaction		t	t	165
511145.b0049	511145.b2708	binding		f	f	177
511145.b0049	511145.b2851	activation	activation	f	f	185
511145.b0049	511145.b2851	binding		f	f	181
511145.b0049	511145.b2851	ptmod		f	f	185
511145.b0049	511145.b2852	activation	activation	f	f	185
511145.b0049	511145.b2852	binding		f	f	181
511145.b0049	511145.b2852	ptmod		f	f	185
511145.b0049	511145.b3162	binding		f	f	165
511145.b0049	511145.b3162	catalysis		t	f	165
511145.b0049	511145.b3162	catalysis		t	t	165
511145.b0049	511145.b3162	reaction		f	f	165
511145.b0049	511145.b3162	reaction		t	f	165
511145.b0049	511145.b3162	reaction		t	t	165
511145.b0049	511145.b3197	binding		f	f	177
511145.b0049	511145.b3207	activation	activation	f	f	206
511145.b0049	511145.b3207	activation	activation	t	f	183
511145.b0049	511145.b3207	binding		f	f	201
511145.b0049	511145.b3207	catalysis		t	f	200
511145.b0049	511145.b3207	catalysis		t	t	204
511145.b0049	511145.b3207	inhibition	inhibition	f	f	206
511145.b0049	511145.b3207	inhibition	inhibition	t	f	171
511145.b0049	511145.b3207	ptmod		f	f	206
511145.b0049	511145.b3207	reaction		f	f	200
511145.b0049	511145.b3207	reaction		t	f	200
511145.b0049	511145.b3207	reaction		t	t	200
511145.b0049	511145.b3347	binding		f	f	185
511145.b0049	511145.b3347	catalysis		t	f	197
511145.b0049	511145.b3347	catalysis		t	t	197
511145.b0049	511145.b3347	reaction		t	f	197
511145.b0049	511145.b3347	reaction		t	t	197
511145.b0049	511145.b3357	activation	activation	f	f	161
511145.b0049	511145.b3357	binding		f	f	161
511145.b0049	511145.b3357	ptmod		f	f	161
511145.b0049	511145.b3363	activation	activation	t	f	185
511145.b0049	511145.b3363	activation	activation	t	t	185
511145.b0049	511145.b3363	binding		f	f	185
511145.b0049	511145.b3363	catalysis		t	f	196
511145.b0049	511145.b3363	catalysis		t	t	196
511145.b0049	511145.b3363	reaction		f	f	185
511145.b0049	511145.b3363	reaction		t	f	196
511145.b0049	511145.b3363	reaction		t	t	196
511145.b0049	511145.b3412	catalysis		t	f	190
511145.b0049	511145.b3530	activation	activation	f	f	185
511145.b0049	511145.b3530	binding		f	f	181
511145.b0049	511145.b3530	ptmod		f	f	185
511145.b0049	511145.b3628	activation	activation	f	f	163
511145.b0049	511145.b3628	ptmod		f	f	163
511145.b0049	511145.b3630	activation	activation	f	f	206
511145.b0049	511145.b3630	activation	activation	t	f	183
511145.b0049	511145.b3630	binding		f	f	201
511145.b0049	511145.b3630	catalysis		t	f	200
511145.b0049	511145.b3630	catalysis		t	t	204
511145.b0049	511145.b3630	inhibition	inhibition	f	f	206
511145.b0049	511145.b3630	inhibition	inhibition	t	f	171
511145.b0049	511145.b3630	ptmod		f	f	206
511145.b0049	511145.b3630	reaction		f	f	200
511145.b0049	511145.b3630	reaction		t	f	200
511145.b0049	511145.b3630	reaction		t	t	200
511145.b0049	511145.b3631	activation	activation	f	f	163
511145.b0049	511145.b3631	ptmod		f	f	163
511145.b0049	511145.b3780	binding		f	f	165
511145.b0049	511145.b3780	catalysis		t	f	165
511145.b0049	511145.b3780	catalysis		t	t	165
511145.b0049	511145.b3780	reaction		f	f	165
511145.b0049	511145.b3780	reaction		t	f	165
511145.b0049	511145.b3780	reaction		t	t	165
511145.b0049	511145.b4017	activation	activation	f	f	205
511145.b0049	511145.b4017	binding		f	f	206
511145.b0049	511145.b4017	catalysis		t	f	201
511145.b0049	511145.b4017	reaction		f	f	187
511145.b0049	511145.b4017	reaction		t	f	187
511145.b0049	511145.b4017	reaction		t	t	187
511145.b0049	511145.b4109	activation	activation	t	t	152
511145.b0049	511145.b4143	binding		f	f	201
511145.b0049	511145.b4207	binding		f	f	185
511145.b0049	511145.b4207	catalysis		t	f	197
511145.b0049	511145.b4207	catalysis		t	t	197
511145.b0049	511145.b4207	reaction		t	f	197
511145.b0049	511145.b4207	reaction		t	t	197
511145.b0051	511145.b4475	binding		f	f	282
511145.b0051	511145.b0148	binding		f	f	183
511145.b0051	511145.b0169	binding		f	f	197
511145.b0051	511145.b0797	binding		f	f	171
511145.b0051	511145.b0911	binding		f	f	282
511145.b0051	511145.b1343	binding		f	f	171
511145.b0051	511145.b1413	binding		f	f	183
511145.b0051	511145.b2474	binding		f	f	282
511145.b0051	511145.b2576	binding		f	f	171
511145.b0051	511145.b3162	binding		f	f	171
511145.b0051	511145.b3165	binding		f	f	207
511145.b0051	511145.b3166	binding		f	f	207
511145.b0051	511145.b3296	binding		f	f	191
511145.b0051	511145.b3297	binding		f	f	197
511145.b0051	511145.b3311	binding		f	f	197
511145.b0051	511145.b3314	binding		f	f	282
511145.b0051	511145.b3319	binding		f	f	187
511145.b0051	511145.b3341	binding		f	f	207
511145.b0051	511145.b3780	binding		f	f	171
511145.b0051	511145.b3985	binding		f	f	197
511145.b0053	511145.b3987	binding		f	f	163
511145.b0053	511145.b0049	binding		f	f	159
511145.b0053	511145.b0177	binding		f	f	773
511145.b0053	511145.b0622	binding		f	f	401
511145.b0053	511145.b3988	binding		f	f	157
511145.b0054	511145.b4261	binding		f	f	900
511145.b0054	511145.b0641	binding		f	f	912
511145.b0054	511145.b0957	binding		f	f	152
511145.b0054	511145.b3199	binding		f	f	900
511145.b0054	511145.b3200	binding		f	f	900
511145.b0054	511145.b3201	binding		f	f	900
511145.b0054	511145.b4262	binding		f	f	900
511145.b0055	511145.b2526	reaction		t	t	171
511145.b0055	511145.b0014	catalysis		t	f	171
511145.b0055	511145.b0014	catalysis		t	t	171
511145.b0055	511145.b0014	reaction		f	f	171
511145.b0055	511145.b0014	reaction		t	f	171
511145.b0055	511145.b0014	reaction		t	t	171
511145.b0055	511145.b0650	catalysis		t	f	171
511145.b0055	511145.b0650	catalysis		t	t	171
511145.b0055	511145.b0650	reaction		f	f	171
511145.b0055	511145.b0650	reaction		t	f	171
511145.b0055	511145.b0650	reaction		t	t	171
511145.b0055	511145.b1494	catalysis		t	f	165
511145.b0055	511145.b2069	catalysis		t	f	171
511145.b0055	511145.b2069	catalysis		t	t	171
511145.b0055	511145.b2069	reaction		f	f	171
511145.b0055	511145.b2069	reaction		t	f	171
511145.b0055	511145.b2069	reaction		t	t	171
511145.b0055	511145.b2526	catalysis		t	f	171
511145.b0055	511145.b2526	catalysis		t	t	171
511145.b0055	511145.b2526	reaction		f	f	171
511145.b0055	511145.b2526	reaction		t	f	171
511145.b0055	511145.b4143	catalysis		t	f	150
511145.b0055	511145.b4143	catalysis		t	t	150
511145.b0055	511145.b4143	reaction		f	f	150
511145.b0055	511145.b4143	reaction		t	f	150
511145.b0055	511145.b4143	reaction		t	t	150
511145.b0055	511145.b2529	binding		f	f	282
511145.b0055	511145.b2614	binding		f	f	179
511145.b0055	511145.b2614	catalysis		t	f	179
511145.b0055	511145.b2614	catalysis		t	t	179
511145.b0055	511145.b2614	reaction		f	f	179
511145.b0055	511145.b2614	reaction		t	f	179
511145.b0055	511145.b2614	reaction		t	t	179
511145.b0055	511145.b3414	activation	activation	t	t	199
511145.b0055	511145.b3527	catalysis		t	f	165
511145.b0058	511145.b4022	binding		f	f	201
511145.b0058	511145.b2183	binding		f	f	201
511145.b0058	511145.b2594	binding		f	f	153
511145.b0058	511145.b1086	binding		f	f	231
511145.b0058	511145.b1269	binding		f	f	327
511145.b0059	511145.b0797	reaction		t	f	165
511145.b0059	511145.b0060	binding		f	f	165
511145.b0059	511145.b0060	catalysis		t	f	165
511145.b0059	511145.b0060	catalysis		t	t	165
511145.b0059	511145.b0060	reaction		f	f	165
511145.b0059	511145.b0060	reaction		t	f	165
511145.b0059	511145.b0060	reaction		t	t	165
511145.b0059	511145.b0119	binding		f	f	413
511145.b0059	511145.b0148	binding		f	f	165
511145.b0059	511145.b0231	binding		f	f	257
511145.b0059	511145.b0231	catalysis		t	f	189
511145.b0059	511145.b0231	catalysis		t	t	189
511145.b0059	511145.b0231	reaction		f	f	189
511145.b0059	511145.b0231	reaction		t	f	189
511145.b0059	511145.b0231	reaction		t	t	189
511145.b0059	511145.b0318	binding		f	f	181
511145.b0059	511145.b0465	binding		f	f	307
511145.b0059	511145.b0465	catalysis		t	f	307
511145.b0059	511145.b0465	catalysis		t	t	307
